study	Last modified	version	file	link	comment
phs000007	2020-12-22	32	phs000007.v32.pht004364.v1.p13.t_mrbrfs_2010_1_0900s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004364.v1.p13.t_mrbrfs_2010_1_0900s.var_report.xml	Structural Brain Segmentation by MRI Using Freesurfer Software, Offspring Cohort from 2005 - 2010. These include total volume, surface area, gray matter volume, thickness and curvature for the left and right hemispheres. These measures have been assessed by means of two parcellation atlases: Destrieux and Desikan-Killiany.
phs000007	2020-12-22	32	phs000007.v32.pht004363.v4.p13.l_uralcrea_ex07_1b_0380s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004363.v4.p13.l_uralcrea_ex07_1b_0380s.var_report.xml	Lab Assay: Urine Albumin and Urine Creatinine, Offspring Exam 7 and Omni 1 Exam 2
phs000007	2020-12-22	32	phs000007.v32.pht004362.v1.p13.l_umtbl_ex06_1_0742s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004362.v1.p13.l_umtbl_ex06_1_0742s.var_report.xml	Urine Metabolomics, Offspring Exam 6. This was a nested case control study. All participants were free of CKD at baseline. Half developed CKD at follow-up (exam 8); cases and controls were age-sex matched
phs000007	2020-12-22	32	phs000007.v32.pht004361.v5.p13.l_bamyl_ex02_3b_0818s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004361.v5.p13.l_bamyl_ex02_3b_0818s.var_report.xml	Beta Amyloid, Generation 3 Exam 2 and Omni 2 Exam 2. One of the two pathological hallmarks of Alzheimer&#39;s Disease (AD) is the presence of amyloid-containing senile plaques; a key component of these plaques is insoluble forms of the beta-amyloid (AB) protein, specifically AB1-42 and AB1-40. Plasma concentrations of AB1-42 and AB1-40 levels were measured using a fluorimetric immunoassay, to evaluate the clinical correlates, and to assess the prognostic significance in AD and its precursor, mild cognitive impairment (MCI). The limit of detection for this assay is 12pg/ml for AB1-40 and 5pg/ml for AB1-42. All assays were run on a single lot.
phs000007	2020-12-22	32	phs000007.v32.pht003910.v6.p13.vr_npdates_2019_a_1249s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003910.v6.p13.vr_npdates_2019_a_1249s.var_report.xml	Neuropsychological Battery Dates, Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2. NP Battery was performed from 01/1982 to 12/2019. This dataset provides a study participant listing of all neuropsychological battery test dates. A schedule was maintained of study participants who underwent the battery. This schedule formed the basis for this dataset.
phs000007	2020-12-22	32	phs000007.v32.pht003906.v7.p13.t_mricbi_2013_a_0959s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003906.v7.p13.t_mricbi_2013_a_0959s.var_report.xml	Covert Brain Infarct (CBI) by Brain MRI, Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2, MRI performed 3/1999 to 12/2013. The Covert Brain Infarct (CBI) dataset contains the details of the infarct size, location, side, and type for participants who had CBI.
phs000007	2020-12-22	32	phs000007.v32.pht003905.v6.p13.vr_mrbdates_2019_a_1228s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003905.v6.p13.vr_mrbdates_2019_a_1228s.var_report.xml	Brain MRI Dates, Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2. MRI was performed from 3/1999 to 12/2019. This dataset provides a study participant listing of brain MRI test dates. A schedule was maintained of study participants who had a brain MRI. This schedule formed the basis for this dataset.
phs000007	2020-12-22	32	phs000007.v32.pht003904.v5.p13.vr_ctdates_2011_m_0715s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003904.v5.p13.vr_ctdates_2011_m_0715s.var_report.xml	Framingham Heart Study CT Scan Dates (Round 1 and Round 2), Offspring and Generation 3, Omni 1, and Omni 2, 6/2002 - 3/2011. This dataset contains the CT scan Dates for CT scans performed on Framingham Heart Study participants.
phs000007	2020-12-22	32	phs000007.v32.pht005157.v3.p13.t_ctlivfat_2011_m_0672s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005157.v3.p13.t_ctlivfat_2011_m_0672s.var_report.xml	CT - Liver Fat, Offspring, Generation 3, Omni 1, and Omni 2, 9/2008 - 3/2011
phs000007	2020-12-22	32	phs000007.v32.pht003903.v4.p13.t_ctairway_2011_m_0851s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003903.v4.p13.t_ctairway_2011_m_0851s.var_report.xml	Airway Measurements Based on CT Lung Images (CT Round 2), Offspring, Generation 3, Omni 1, and Omni 2, 2008-2011. A subset of the Offspring and Generation 3 cohorts underwent gated whole lung CT imaging with the primary goal of assessing coronary artery calcification.
phs000007	2020-12-22	32	phs000007.v32.pht004813.v2.p13.e_exam_ex01_7_0020s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004813.v2.p13.e_exam_ex01_7_0020s.var_report.xml	Omni 1 Clinic Exam 1: Interview, Physical Exam, ECG. When the Omni 1 cohort was initiated, their first exam coincided with Offspring Exam 5. Hence, the Offspring Exam 5 form (with some modifications) was used for the Omni 1 Exam 1 clinic visit.
phs000007	2020-12-22	32	phs000007.v32.pht004814.v1.p13.e_exam_ex02_7_0003s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004814.v1.p13.e_exam_ex02_7_0003s.var_report.xml	Omni 1 Clinic Exam 2: Interview, Physical Exam, ECG
phs000007	2020-12-22	32	phs000007.v32.pht005152.v3.p13.t_ctabaac_2011_m_0668s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005152.v3.p13.t_ctabaac_2011_m_0668s.var_report.xml	CT - Abdominal Aorta Calcium Scores, Offspring, Generation 3, Omni 1, and Omni 2, 9/2008 - 3/2011
phs000007	2020-12-22	32	phs000007.v32.pht005163.v3.p13.t_ctthrtac_2011_m_0683s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005163.v3.p13.t_ctthrtac_2011_m_0683s.var_report.xml	CT - Thoracic Aortic Calcium Scores, Offspring, Generation 3, Omni 1, and Omni 2, 9/2008 - 3/2011
phs000007	2020-12-22	32	phs000007.v32.pht005162.v3.p13.t_ctthrmvc_2011_m_0684s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005162.v3.p13.t_ctthrmvc_2011_m_0684s.var_report.xml	CT - Thoracic Mitral Valve Calcium Scores, Offspring, Generation 3, Omni 1, and Omni 2, 9/2008 - 3/2011
phs000007	2020-12-22	32	phs000007.v32.pht005161.v3.p13.t_ctthrcac_2011_m_0682s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005161.v3.p13.t_ctthrcac_2011_m_0682s.var_report.xml	CT - Thoracic Coronary Artery Calcium Score and Volume, Offspring, Generation 3, Omni 1, Omni 2, 9/2008 - 3/2011
phs000007	2020-12-22	32	phs000007.v32.pht005160.v3.p13.t_ctthravc_2011_m_0685s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005160.v3.p13.t_ctthravc_2011_m_0685s.var_report.xml	CT - Thoracic Aortic Valve Calcium Scores, Offspring, Generation 3, Omni 1, and Omni 2, 9/2008 - 3/2011
phs000007	2020-12-22	32	phs000007.v32.pht005159.v4.p13.t_cttac_2005_m_0013s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht005159.v4.p13.t_cttac_2005_m_0013s.var_report.xml	Measurement from CT Image of the Thoracic Aortic Calcifications (TAC), Offspring and Generation 3, 6/2002 - 4/2005
phs000007	2020-12-22	32	phs000007.v32.pht004812.v3.p13.t_physactf_ex09_1b_0833s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004812.v3.p13.t_physactf_ex09_1b_0833s.var_report.xml	Physical Activity Monitor (Actical&#174;), Offspring Exam 9, Omni 1 Exam 4. The Actical physical activity monitor was administered at both the Offspring Exam 9 clinic exam (t_physactf_ex09_1b_0833s) and also at the Generation 3 Exam 2 clinic exam (t_physactf_ex02_3b_0914s). The Offspring Exam 9 study participants were instructed to take the monitor off during sleep, whereas the Generation 3 Exam 2 study participants were instructed to sleep with the monitor on. As a result, the two datasets may not be comparable for some measures. It is advisable to take this difference into account when analyzing the data.
phs000007	2020-12-22	32	phs000007.v32.pht004365.v5.p13.t_mrbrwmh_2017_a_1188s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht004365.v5.p13.t_mrbrwmh_2017_a_1188s.var_report.xml	Brain MRI - White Matter Hyperintensity, Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2, performed from 6/1999 to 11/2017. This dataset contains post mortem brain MRIs. This dataset replaces t_mrbrnm2_2013_a_0958s and t_mrbrnm1u_2011_m_0972s.
phs000007	2020-12-22	32	phs000007.v32.pht002895.v2.p13.l_mtbli3_ex05_1_0707s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002895.v2.p13.l_mtbli3_ex05_1_0707s.var_report.xml	Metabolomics - HILIC (Installment 3), Offspring Exam 5. High throughput metabolite profiling was performed on plasma specimens collected from individuals in the Framingham Offspring cohort attending Examination 5. This dataset includes measurements made on blood specimens (pre-OGTT) that were collected from Offspring Cohort participants who attended Examination 5. The concentration of plasma metabolites was assessed using a liquid chromatography / mass spectrometry (LC/MS) platform. In the dataset, each value represents the plasma concentration of an analyte that was assayed. This dataset represents the third &#39;installment&#39; of the Offspring Exam 5 assays. To get a complete set of observations, combine this dataset with l_mtbli1_ex05_0610s and l_mtbli2_ex05_1_0660s.
phs000007	2020-12-22	32	phs000007.v32.pht003310.v5.p13.t_echocs_ex08_1_0705s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003310.v5.p13.t_echocs_ex08_1_0705s.var_report.xml	Echocardiography: Cardiac Strain, Offspring Exam 8. Speckle tracking stain based analyses were performed on digitally recorded 2D images collected from participants who attended Offspring examination 8 and underwent standardized echocardiography. Speckle tracking based measures were performed on a total of three image views per participant: apical 2 chamber view (a2ch), apical 4 chamber view (a4ch), and the parasternal short axis view at the papillary muscle level (sax-pm). All measures were performed using the Cardiac Performance Analysis software package (TomTec Imaging, Germany).
phs000007	2020-12-22	32	phs000007.v32.pht003628.v5.p13.l_hstn_ex01_3b_0832s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003628.v5.p13.l_hstn_ex01_3b_0832s.var_report.xml	High Sensitivity Cardiac Troponin 1 (cTnl), Generation 3 Exam 1 and Omni 2 Exam 1. hsTnI concentrations were measured at Singulex with a high sensitivity immunoassay for cardiac troponin I, utilizing a novel, single-molecule counting technology (Erenna hsTnI, Singulex).
phs000007	2020-12-22	32	phs000007.v32.pht003629.v3.p13.t_ctinlngab_2011_m_0835s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht003629.v3.p13.t_ctinlngab_2011_m_0835s.var_report.xml	Interstitial Lung Abnormalities (acquired from round 2 CT scans), Offspring and Generation 3 Cohorts, CT scans performed between 9/2008 to 3/2011. A subset of the Offspring and Generation 3 cohorts underwent gated whole lung CT imaging with the primary goal of assessing coronary artery calcification.
phs000007	2020-12-22	32	phs000007.v32.pht002570.v4.p13.l_vitb612f_ex01_3_0488s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002570.v4.p13.l_vitb612f_ex01_3_0488s.var_report.xml	Vitamin B12, Folate and Vitamin B6 (PLP), Generation 3 Exam 1. This dataset represents a subset of those Generation 3 participants who came in for Exam 1. This subset represents those participants who also received a CT scan. The Framingham Osteoporosis Study, an ancillary study of the Framingham Heart Study, has contributed substantially to the understanding of risk factors for age-related bone loss and fractures in men and women. One of the study aims is to investigate the relationship between vitamin B12, B6, and folate status and volumetric trabecular bone mineral density measured on CT scans from participants enrolled in the Framingham Heart Study Offspring and Third Generation Multidetector CT Study, (Framingham CT Study) and their interactions with candidate genes in common methylation pathways. Plasma EDT samples collected at Cycle 1 for the 3rd Generation participants. Vitamin B12/Folate were measured from October 2009 through May 2010. Pyridoxal phosphate (also known as PLP or B6) was analyzed from August through December 2010. Methyl malonic acid, (MMA) measurements will be added once completed.
phs000007	2020-12-22	32	phs000007.v32.pht002569.v6.p13.l_sdf1_ex06_1_0640s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002569.v6.p13.l_sdf1_ex06_1_0640s.var_report.xml	Human Stromal Cell-derived Factor 1 Alpha (SDF-1), Offspring Exam 6. This study includes immunoassay-generated data for plasma stromal cell derived factor-1a (SDF-1) from Exam 6 of Offspring cohort participants. Characterizing robust biomarkers associated with CVD is necessary for the discovery of disease mechanisms and development of diagnostics. Previous studies suggest that SDF-1 is a highly promising biomarker of CVD. SDF-1 is a CXC chemokine that mediates the immune response by regulating lymphocytes, monocytes, and B-cell proliferation. Variants in the SDF-1 gene CXCL12 are associated with plasma SDF-1 levels. We hypothesize that circulating SDF-1 levels are associated with atherosclerotic CVD. For these reasons, we measured plasma SDF-1 levels using an ELISA-based assay from R and D Systems, Inc., Minneapolis, MN, Part #DSA00, http://www.rndsystems.com/pdf/dsa00.pdf. The assay is a 4.5 hour solid-phase ELISA, which measures human SDF-1alpha in platelet-poor plasma. EDTA plasma samples from Exam 6 of Offspring cohort participants were stored at -80C and used immediately after thawing. 3532 Offspring participants completed Exam 6. After exclusion criteria were applied, 3336 measurements qualified for data analysis. These measurements are included in this dataset.
phs000007	2020-12-22	32	phs000007.v32.pht002568.v7.p13.l_rbcfa_2008_m_0420s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002568.v7.p13.l_rbcfa_2008_m_0420s.var_report.xml	Red Blood Cell Fatty Acids, Offspring Exam 8 and Omni 1 Exam 3. This study involved the analysis of red blood cell fatty acid composition in samples taken at Exam 8 (Offspring). The goals were to determine the cross sectional relations between the RBC omega-3 fatty acid levels (the Omega-3 Index) and markers of CVD risk, and to determine the extent to which the Omega-3 index predicted risk for future CVD events. These data were also used to examine cross sectional relations with brain volume and cognitive function (Tan et al., 2012).
phs000007	2020-12-22	32	phs000007.v32.pht002567.v4.p13.l_mtbllipi2_ex05_1_0661s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002567.v4.p13.l_mtbllipi2_ex05_1_0661s.var_report.xml	Metabolomics - Lipid Platform (Installment 2), Offspring Exam 5.
phs000007	2020-12-22	32	phs000007.v32.pht002566.v4.p13.l_mtbli2_ex05_1_0660s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002566.v4.p13.l_mtbli2_ex05_1_0660s.var_report.xml	Metabolomics - HILIC (Installment 2), Offspring Exam 5. High throughput metabolite profiling was performed on plasma specimens collected from individuals in the Framingham Offspring cohort attending Examination 5. This dataset includes measurements made on blood specimens (pre-OGTT) that were collected from Offspring Cohort participants who attended Examination 5. The concentration of plasma metabolites was assessed using a liquid chromatography / mass spectrometry (LC/MS) platform. In the dataset, each value represents the plasma concentration of an analyte that was assayed. This dataset represents the second &#39;installment&#39; of the Offspring Exam 5 assays. To get a complete set of observations, combine this dataset with l_mtbli1_ex05_0610s and l_mtbli3_ex05_1_0707s.
phs000007	2020-12-22	32	phs000007.v32.pht002565.v5.p13.l_mtblcmhi1_ex05_1_0662s.var_report.xml	ftp://ftp.ncbi.nlm.nih.gov/dbgap/studies/phs000007/phs000007.v32.p13/pheno_variable_summaries/phs000007.v32.pht002565.v5.p13.l_mtblcmhi1_ex05_1_0662s.var_report.xml	Central Metabolomics - HILIC (Installment 1), Offspring Exam 5. High throughput metabolite profiling was performed on plasma specimens collected from individuals in the Framingham Offspring cohort attending Examination 5. This dataset includes measurements made on blood specimens (pre-OGTT) that were collected from a subset of the Offspring Cohort participants who attended Examination 5 (and were selected for inclusion in nested case-control studies of incident diabetes and cardiovascular disease). The concentration of plasma metabolites was assessed using a liquid chromatography / mass spectrometry (LC/MS) platform and HILIC method. In the dataset, each value represents the plasma concentration of an analyte (in this case, metabolite) that was assayed. This dataset represents the first installment of the Offspring Exam 5 assays. The balance of the Offspring Exam 5 assays will be processed at a later date (and therefore will reside in another dataset). This dataset must be combined with the following dataset(s) to get a complete set of observations: l_mtblcmhi2_ex05_1_0708s.
