"dataset_id"	"male"	"female"	"unknown"	"total"	"date_study"	"repository"	"year"	"total_all"	"label"	"c"
"6983"	"pht008444.v1"	68	7	7	82	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"6984"	"pht008226.v1"	6	7	71	84	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"6985"	"pht001279.v3"	31	11	8	50	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"6986"	"pht006295.v1"	97	644	138	879	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"6987"	"pht001762.v2"	35	39	763	837	NA	"dbGaP"	"2013"	135	"F&M&U"	1
"6988"	"pht005184.v2"	82	815	81	978	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"6989"	"pht006977.v1"	4	2	80	86	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"6990"	"pht010404.v1"	21	7	6	34	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"6991"	"pht008655.v1"	4344	705	3453	8502	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"6992"	"pht000888.v1"	556	3094	723	4373	NA	"dbGaP"	"2009"	17	"F&M&U"	1
"6993"	"pht009626.v1"	725	1155	2	1882	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"6994"	"pht003963.v1"	676	682	1044	2402	NA	"dbGaP"	"2014"	245	"F&M&U"	1
"6995"	"pht006744.v2"	5	516	460	981	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"6996"	"pht007229.v1"	9	3	732	744	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"6997"	"pht009504.v1"	969	84	1190	2243	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"6998"	"pht005672.v1"	841	812	1680	3333	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"6999"	"pht006427.v1"	6	8	5541	5555	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7000"	"pht005038.v2"	3	1	1	5	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7001"	"pht009563.v1"	79	235	115	429	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7002"	"pht003994.v1"	2	1	784	787	NA	"dbGaP"	"2014"	245	"F&M&U"	1
"7003"	"pht006565.v1"	26	27	38	91	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7004"	"pht004870.v1"	481	785	1822	3088	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7005"	"pht001924.v2"	96	532	232	860	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7006"	"pht007875.v1"	40	42	286	368	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7007"	"pht010073.v1"	843	758	1	1602	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7008"	"pht008544.v2"	983	929	4019	5931	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7009"	"pht010268.v1"	126	112	238	476	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7010"	"pht010038.v1"	337	821	2266	3424	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7011"	"pht009536.v1"	22	4	36	62	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7012"	"pht004858.v1"	3771	541	1578	5890	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7013"	"pht003831.v1"	801	89	56	946	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7014"	"pht010029.v1"	741	1643	1	2385	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7015"	"pht009540.v1"	20	8	14	42	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7016"	"pht002182.v3"	967	198	1692	2857	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7017"	"pht005775.v1"	7431	851	209	8491	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7018"	"pht000977.v1"	40	1824	1157	3021	NA	"dbGaP"	"2010"	27	"F&M&U"	1
"7019"	"pht005254.v1"	1283	1904	36	3223	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7020"	"pht010012.v1"	325	75	200	600	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7021"	"pht006564.v1"	26	27	2	55	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7022"	"pht004917.v3"	646	831	157	1634	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7023"	"pht011383.v1"	392	323	5	720	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7024"	"pht005469.v2"	57	26	38	121	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7025"	"pht009421.v1"	5	9	16	30	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7026"	"pht004900.v5"	1983	1988	946	4917	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7027"	"pht004145.v2"	6	6643	5424	12073	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7028"	"pht002708.v3"	9	9	63	81	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7029"	"pht007759.v1"	709	3890	1196	5795	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7030"	"pht009728.v1"	469	583	3741	4793	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7031"	"pht004924.v2"	252	83	2	337	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7032"	"pht002227.v2"	97	92	7120	7309	NA	"dbGaP"	"2012"	62	"F&M&U"	1
"7033"	"pht006297.v2"	580	710	3	1293	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7034"	"pht004282.v2"	87	87	297	471	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7035"	"pht004703.v1"	5553	6174	264	11991	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7036"	"pht000709.v2"	875	980	7526	9381	NA	"dbGaP"	"2012"	62	"F&M&U"	1
"7037"	"pht010787.v1"	33	125	275	433	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7038"	"pht005196.v3"	607	363	2818	3788	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7039"	"pht005341.v1"	115	135	190	440	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7040"	"pht008392.v1"	16	18	7	41	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7041"	"pht006448.v1"	228	224	288	740	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7042"	"pht006373.v1"	1683	1050	6819	9552	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7043"	"pht009541.v1"	20	8	32	60	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7044"	"pht008962.v1"	645	790	1712	3147	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7045"	"pht008668.v1"	148	184	13	345	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7046"	"pht009952.v1"	2	3	4	9	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7047"	"pht006514.v2"	306	90	198	594	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7048"	"pht008052.v1"	30	3	13	46	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7049"	"pht010795.v1"	883	1409	343	2635	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7050"	"pht006833.v1"	3	3	6	12	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7051"	"pht009044.v1"	23	28	155	206	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7052"	"pht005382.v1"	5	4	188	197	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7053"	"pht008459.v1"	29	30	2	61	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7054"	"pht010033.v1"	559	1277	1	1837	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7055"	"pht008364.v2"	8	11	454	473	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7056"	"pht006878.v2"	632	971	1693	3296	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7057"	"pht010941.v1"	6	6	2	14	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7058"	"pht010255.v1"	23	16	3	42	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7059"	"pht010085.v1"	17	22	35	74	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7060"	"pht006194.v1"	990	710	7204	8904	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7061"	"pht010087.v1"	17	22	35	74	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7062"	"pht009829.v1"	972	948	4987	6907	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7063"	"pht006335.v1"	627	706	989	2322	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7064"	"pht003215.v1"	49	33	9	91	NA	"dbGaP"	"2013"	135	"F&M&U"	1
"7065"	"pht010803.v1"	4	1	5	10	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7066"	"pht006233.v2"	9	6	30	45	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7067"	"pht009595.v1"	28	11	21	60	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7068"	"pht007748.v1"	1146	1747	8	2901	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7069"	"pht008299.v1"	91	90	718	899	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7070"	"pht006666.v1"	1	10	35	46	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7071"	"pht010955.v1"	19	18	8298	8335	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7072"	"pht008950.v1"	9	49	37	95	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7073"	"pht008132.v1"	238	83	135	456	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7074"	"pht009062.v1"	5	69	8	82	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7075"	"pht002707.v3"	7	9	60	76	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7076"	"pht004743.v1"	348	91	211	650	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7077"	"pht005960.v1"	736	1047	2	1785	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7078"	"pht009828.v1"	972	948	4987	6907	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7079"	"pht003949.v1"	7	8	18	33	NA	"dbGaP"	"2014"	245	"F&M&U"	1
"7080"	"pht011449.v1"	6	3	10	19	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7081"	"pht010070.v1"	843	758	1	1602	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7082"	"pht002506.v1"	7	3	10	20	NA	"dbGaP"	"2012"	62	"F&M&U"	1
"7083"	"pht008753.v1"	612	84	72	768	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7084"	"pht002962.v1"	3928	3501	1	7430	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7085"	"pht009272.v1"	314	67	187	568	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7086"	"pht007335.v1"	29	30	61	120	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7087"	"pht010107.v1"	19	19	183	221	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7088"	"pht007987.v1"	452	440	8	900	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7089"	"pht007928.v1"	34	26	165	225	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7090"	"pht011472.v1"	10	10	40	60	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7091"	"pht003301.v1"	946	2304	1100	4350	NA	"dbGaP"	"2013"	135	"F&M&U"	1
"7092"	"pht010329.v1"	894	515	7816	9225	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7093"	"pht003881.v2"	6	7	940	953	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7094"	"pht008112.v1"	657	693	2929	4279	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7095"	"pht011432.v1"	8	9	17	34	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7096"	"pht009371.v1"	7956	9127	69	17152	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7097"	"pht011577.v1"	134	26	218	378	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7098"	"pht009372.v1"	7956	9127	17221	34304	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7099"	"pht005667.v2"	781	941	1773	3495	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7100"	"pht005874.v1"	31	857	1616	2504	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7101"	"pht009521.v1"	419	48	257	724	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7102"	"pht006182.v2"	2	8	29	39	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7103"	"pht005223.v1"	6	14	8	28	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7104"	"pht007757.v1"	709	3890	1196	5795	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7105"	"pht009356.v1"	1	2	9	12	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7106"	"pht011093.v1"	8	7	47	62	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7107"	"pht005798.v3"	17	12	1520	1549	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7108"	"pht010061.v1"	843	758	1	1602	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7109"	"pht006863.v1"	36	54	174	264	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7110"	"pht004060.v5"	1017	1051	1173	3241	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7111"	"pht007752.v1"	6	7	88	101	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7112"	"pht005776.v1"	7431	851	260	8542	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7113"	"pht008461.v1"	16	7	43	66	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7114"	"pht003887.v7"	606	400	8	1014	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7115"	"pht005926.v1"	4	3	19	26	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7116"	"pht004911.v3"	281	319	1	601	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7117"	"pht006911.v1"	12	4	44	60	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7118"	"pht006245.v1"	36	54	174	264	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7119"	"pht006199.v1"	47	50	180	277	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7120"	"pht006485.v1"	6672	8	7921	14601	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7121"	"pht003551.v3"	669	880	30	1579	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7122"	"pht010032.v1"	556	1271	1	1828	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7123"	"pht010346.v1"	177	99	3	279	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7124"	"pht009523.v1"	419	48	257	724	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7125"	"pht005285.v1"	2	1	3	6	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7126"	"pht010161.v2"	13	13	1	27	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7127"	"pht010039.v1"	504	1166	72949	74619	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7128"	"pht006968.v1"	57	26	8	91	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7129"	"pht006483.v1"	6	8	5514	5528	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7130"	"pht004781.v1"	465	70	232	767	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7131"	"pht005884.v2"	135	155	200	490	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7132"	"pht005194.v3"	607	363	2818	3788	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7133"	"pht010072.v1"	843	758	1	1602	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7134"	"pht003882.v2"	60	34	5	99	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7135"	"pht006442.v1"	6691	8	7948	14647	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7136"	"pht003889.v7"	606	400	4112	5118	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7137"	"pht006819.v1"	1	2	34	37	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7138"	"pht005255.v1"	320	235	79	634	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7139"	"pht010168.v1"	10	7	31	48	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7140"	"pht010562.v1"	807	928	2649	4384	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7141"	"pht008102.v1"	1	1	1	3	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7142"	"pht008820.v2"	372	465	861	1698	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7143"	"pht004701.v1"	5609	6221	418	12248	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7144"	"pht011285.v1"	1	1	36	38	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7145"	"pht008477.v1"	8	64	16	88	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7146"	"pht010164.v2"	13	13	3	29	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7147"	"pht010965.v1"	233	543	21	797	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7148"	"pht006960.v1"	190	138	161	489	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7149"	"pht000240.v1"	761	680	9726	11167	NA	"dbGaP"	"2014"	245	"F&M&U"	1
"7150"	"pht005998.v2"	20	12	12	44	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7151"	"pht004591.v2"	21	23	6	50	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7152"	"pht009054.v1"	624	510	2045	3179	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7153"	"pht004047.v5"	270	236	1	507	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7154"	"pht008924.v1"	23	3	52	78	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7155"	"pht005803.v1"	4380	4738	6	9124	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7156"	"pht005482.v1"	2	1	3	6	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7157"	"pht003562.v1"	570	525	4862	5957	NA	"dbGaP"	"2014"	245	"F&M&U"	1
"7158"	"pht006337.v1"	627	706	989	2322	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7159"	"pht005698.v1"	2788	791	1617	5196	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7160"	"pht004963.v1"	16	18	34	68	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7161"	"pht008866.v2"	201	225	347	773	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7162"	"pht009473.v1"	8	8	6847	6863	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7163"	"pht011299.v1"	1	6	7	14	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7164"	"pht003276.v5"	95	138	1399	1632	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7165"	"pht004593.v1"	21	23	6	50	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7166"	"pht007238.v1"	7	5	21	33	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7167"	"pht009578.v1"	55	44	801	900	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7168"	"pht006805.v1"	4	9	67	80	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7169"	"pht008165.v1"	8	1470	2	1480	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7170"	"pht004194.v2"	6	6661	5438	12105	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7171"	"pht008149.v1"	98	101	149	348	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7172"	"pht003668.v1"	1880	1378	46	3304	NA	"dbGaP"	"2014"	245	"F&M&U"	1
"7173"	"pht010625.v1"	962	4028	397	5387	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7174"	"pht002650.v1"	2420	806	482	3708	NA	"dbGaP"	"2013"	135	"F&M&U"	1
"7175"	"pht007991.v3"	49	41	8	98	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7176"	"pht009448.v1"	6	8	25	39	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7177"	"pht006790.v2"	130	174	386	690	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7178"	"pht010217.v1"	113	111	567	791	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7179"	"pht008451.v2"	54	37	1718	1809	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7180"	"pht005700.v1"	2788	791	1617	5196	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7181"	"pht008090.v1"	102	133	104	339	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7182"	"pht008147.v1"	15	23	5	43	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7183"	"pht008835.v1"	18	28	46	92	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7184"	"pht010035.v1"	550	1248	119771	121569	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7185"	"pht007741.v1"	1170	1785	2244	5199	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7186"	"pht004478.v2"	31	22	46	99	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7187"	"pht004777.v2"	169	121	215	505	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7188"	"pht008737.v1"	612	84	72	768	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7189"	"pht004673.v1"	44	7	6	57	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7190"	"pht005345.v1"	4	8	36	48	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7191"	"pht010922.v1"	4	4	4	12	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7192"	"pht010235.v1"	928	896	2175	3999	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7193"	"pht003372.v2"	467	468	22	957	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7194"	"pht008116.v1"	791	1047	788	2626	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7195"	"pht004374.v6"	430	606	996	2032	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7196"	"pht005200.v1"	85	74	1536	1695	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7197"	"pht001257.v4"	92	7	476	575	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7198"	"pht009273.v1"	314	67	187	568	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7199"	"pht005055.v2"	9	20	19	48	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7200"	"pht008300.v1"	91	90	718	899	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7201"	"pht004443.v1"	989	805	295	2089	NA	"dbGaP"	"2015"	293	"F&M&U"	1
"7202"	"pht010892.v1"	9	4	50976	50989	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7203"	"pht010456.v1"	14	10	17	41	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7204"	"pht005217.v3"	94	8	859	961	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7205"	"pht002687.v1"	12	9	10	31	NA	"dbGaP"	"2012"	62	"F&M&U"	1
"7206"	"pht008804.v1"	8	28	14	50	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7207"	"pht006459.v1"	6	8	5536	5550	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7208"	"pht010943.v1"	6	6	2	14	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7209"	"pht009013.v1"	2532	2823	28	5383	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7210"	"pht004238.v2"	6	6644	5432	12082	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7211"	"pht006479.v1"	6	7	5195	5208	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7212"	"pht003616.v1"	7858	6558	840	15256	NA	"dbGaP"	"2013"	135	"F&M&U"	1
"7213"	"pht009361.v1"	79	211	58	348	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7214"	"pht005641.v1"	629	649	1070	2348	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7215"	"pht006416.v4"	8	8	489	505	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7216"	"pht008474.v1"	6	2	136	144	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7217"	"pht010908.v1"	2	2	17	21	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7218"	"pht010405.v1"	21	7	6	34	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7219"	"pht006468.v1"	5	5	4045	4055	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7220"	"pht007464.v1"	523	619	937	2079	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7221"	"pht010118.v1"	38	37	1	76	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7222"	"pht010528.v1"	3	8	33	44	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7223"	"pht009889.v1"	31	16	65	112	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7224"	"pht008201.v1"	271	68	44	383	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7225"	"pht000703.v2"	522	312	5401	6235	NA	"dbGaP"	"2009"	17	"F&M&U"	1
"7226"	"pht008664.v1"	26	13	2	41	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7227"	"pht009137.v1"	2995	3119	22	6136	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7228"	"pht011236.v1"	7	9	7	23	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7229"	"pht008097.v1"	216	301	2	519	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7230"	"pht005954.v2"	18	47	59	124	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7231"	"pht007765.v1"	981	882	45	1908	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7232"	"pht007154.v1"	9	9	6	24	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7233"	"pht008805.v1"	8	28	14	50	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7234"	"pht006735.v1"	749	821	3	1573	NA	"dbGaP"	"2018"	603	"F&M&U"	1
"7235"	"pht005371.v1"	8	7	73	88	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7236"	"pht005831.v2"	503	463	1	967	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7237"	"pht005385.v1"	878	797	1429	3104	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7238"	"pht004859.v1"	3771	541	1578	5890	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7239"	"pht005252.v1"	1283	1904	106	3293	NA	"dbGaP"	"2016"	517	"F&M&U"	1
"7240"	"pht010121.v1"	36	34	72	142	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7241"	"pht010273.v1"	5	8	47	60	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7242"	"pht008734.v1"	7	47	28	82	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7243"	"pht010388.v1"	4	339	235	578	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7244"	"pht009159.v1"	6	5	11	22	NA	"dbGaP"	"2019"	676	"F&M&U"	1
"7245"	"pht010964.v1"	233	544	3	780	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7246"	"pht011226.v1"	105	335	4175	4615	NA	"dbGaP"	"2021"	833	"F&M&U"	1
"7247"	"pht007218.v1"	8	16	83	107	NA	"dbGaP"	"2017"	520	"F&M&U"	1
"7248"	"pht005057.v2"	9	20	19	48	NA	"dbGaP"	"2020"	1069	"F&M&U"	1
"7249"	"pht009018.v1"	91	132	2	225	NA	"dbGaP"	"2019"	676	"F&M&U"	1
