,n,male,female,unknown,date,filename,dataset_id
7930,9.0,2,3,4.0,2020/03/05,./data/phs001959.v1.pht009789.v1.p1.CLL_SF3B1_Subject.var_report.xml,pht009789.v1
7935,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000517.v2.p3.simphen118.var_report.xml,pht000517.v2
7938,48.0,32,8,8.0,2020/12/16,./data/phs001981.v1.pht010699.v1.p1.Brain_AUD_Subject.var_report.xml,pht010699.v1
7940,1573.0,669,880,24.0,2021/08/31,./data/phs000663.v3.pht003552.v3.p3.DILIN_Subject_Phenotypes.var_report.xml,pht003552.v3
7944,5.0,3,2,0.0,2019/04/09,./data/phs001802.v1.pht008961.v1.p1.Lymphatic_Anomalies_CAG_Sample_Attributes.var_report.xml,pht008961.v1
7946,15.0,8,7,0.0,2020/01/10,./data/phs001956.v1.pht009785.v1.p1.sc_Liver_Subject.var_report.xml,pht009785.v1
7948,140.0,0,0,140.0,2020/06/11,./data/phs002000.v1.pht010282.v1.p1.HC_Mongolian_GEO.var_report.xml,pht010282.v1
7949,447.0,241,206,0.0,09/29/2016,./data/phs001216.v1.pht005786.v1.p1.Asthma_Puerto_Rican_Children_Sample.var_report.xml,pht005786.v1
7951,4.0,4,0,0.0,2020/06/18,./data/phs000280.v7.pht004191.v2.p1.RTAWM42.var_report.xml,pht004191.v2
7953,600.0,325,75,200.0,2020/03/26,./data/phs001929.v1.pht010013.v1.p1.Neurogenetics_OCD_Pedigree.var_report.xml,pht010013.v1
7954,14940.0,6784,8156,0.0,2020/06/18,./data/phs000280.v7.pht004032.v2.p1.ANTA.var_report.xml,pht004032.v2
7955,1.0,0,0,1.0,2021/08/18,./data/phs002315.v1.pht011316.v1.p1.Integrated_Multimodal_Single_Cell_Sample_Attributes.var_report.xml,pht011316.v1
7956,472.0,1,0,471.0,10/18/2016,./data/phs001205.v1.pht005851.v1.p1.Neural_Stem_Cell_Lineages_Sample.var_report.xml,pht005851.v1
7960,380.0,29,30,321.0,2018/10/15,./data/phs001106.v1.pht007336.v1.p1.Genomics_HCC_Sample.var_report.xml,pht007336.v1
7961,1482.0,432,1050,0.0,2018/06/14,./data/phs001238.v2.pht006048.v1.p1.GENOA_AfricanAmerican_Phase2_LabData.var_report.xml,pht006048.v1
7963,9267.0,4477,4790,0.0,2018/05/01,./data/phs000607.v3.pht003443.v2.p2.Neurodevelopmental_Genomics_Sample.var_report.xml,pht003443.v2
7966,7.0,7,0,0.0,2018/02/27,./data/phs001447.v1.pht007470.v1.p1.MCRPCS_Subject_Phenotypes.var_report.xml,pht007470.v1
7967,752.0,201,551,0.0,2018/06/14,./data/phs001238.v2.pht006036.v1.p1.GENOA_AfricanAmerican_JacksonCAC_LabData.var_report.xml,pht006036.v1
7968,73214.0,7,6967,66240.0,2020/06/18,./data/phs000280.v7.pht004058.v5.p1.COCCPS16.var_report.xml,pht004058.v5
7969,4203.0,1816,2387,0.0,2020/09/18,./data/phs002015.v1.pht010378.v1.p1.AREDS2_ECAR2A.var_report.xml,pht010378.v1
7970,63.0,0,0,63.0,2021/08/11,./data/phs001785.v1.pht011460.v1.p1.GMKF_Hemangiomas_Sample.var_report.xml,pht011460.v1
7974,199.0,98,101,0.0,2018/06/18,./data/phs001586.v1.pht008150.v1.p1.RICHS_Subject_Phenotypes.var_report.xml,pht008150.v1
7977,9917.0,3664,6253,0.0,2021/02/26,./data/phs001754.v4.pht009109.v3.p2.Spit4Science_Sample.var_report.xml,pht009109.v3
7978,22.0,9,11,2.0,2017/08/22,./data/phs001209.v1.pht006802.v1.p1.MIDCIRS_Subject.var_report.xml,pht006802.v1
7980,34.0,8,9,17.0,01/02/2013,./data/phs000568.v1.pht003111.v1.p1.Solitary_Fibrous_Tumors_SIGMA_Sample.var_report.xml,pht003111.v1
7982,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000555.v2.p3.simphen156.var_report.xml,pht000555.v2
7984,8075.0,448,7441,186.0,2019/11/25,./data/phs001541.v1.pht008307.v1.p1.ANGI_Subject_Phenotypes.var_report.xml,pht008307.v1
7985,256.0,2,6,248.0,01/05/2015,./data/phs000817.v1.pht004415.v1.p1.Varicella_Zoster_Vaccine_Sample.var_report.xml,pht004415.v1
7986,25.0,8,10,7.0,06/20/2014,./data/phs000759.v1.pht003912.v1.p1.High_Risk_AML_Sample.var_report.xml,pht003912.v1
7990,3.0,2,1,0.0,2020/06/02,./data/phs002040.v1.pht010258.v1.p1.IL37_IBD_Pedigree.var_report.xml,pht010258.v1
7993,57.0,57,0,0.0,2019/12/17,./data/phs001258.v2.pht006678.v2.p1.College_Athletes_Subject_Phenotypes.var_report.xml,pht006678.v2
7995,7022.0,3437,367,3218.0,2021/08/03,./data/phs001591.v1.pht009692.v1.p1.CIDR_COHRA_Pedigree.var_report.xml,pht009692.v1
7996,28.0,8,7,13.0,08/21/2014,./data/phs000758.v1.pht004001.v1.p1.Congenital_Heart_Defects_Subject_Phenotypes.var_report.xml,pht004001.v1
7998,787.0,464,67,256.0,11/02/2015,./data/phs000639.v1.pht004779.v1.p1.Autism_Spectrum_Disorder_Pedigree.var_report.xml,pht004779.v1
7999,174.0,0,0,174.0,2021/04/19,./data/phs002394.v1.pht011134.v1.p1.PDAC_GEO.var_report.xml,pht011134.v1
8000,1517.0,0,0,1517.0,09/02/2016,./data/phs001033.v1.pht005202.v1.p1.PAGE_Global_Reference_Panel_Sample_Attributes.var_report.xml,pht005202.v1
8002,11848.0,6,6499,5343.0,2020/06/18,./data/phs000280.v7.pht004158.v2.p1.RIPA04.var_report.xml,pht004158.v2
8004,43.0,9,9,25.0,2020/10/29,./data/phs000450.v4.pht002529.v3.p1.DLBCL_Subject.var_report.xml,pht002529.v3
8005,667.0,352,315,0.0,06/19/2017,./data/phs001381.v1.pht006568.v1.p1.Gut_Microbiome_Colorectal_Polyps_Subject_Phenotypes.var_report.xml,pht006568.v1
8007,970.0,607,363,0.0,2019/09/16,./data/phs000979.v3.pht005193.v2.p2.HBCC_Postmortem_Psychiatric_Subject.var_report.xml,pht005193.v2
8008,2253.0,1271,939,43.0,2021/07/19,./data/phs001601.v2.pht010665.v2.p2.PMBB_AF_Sample.var_report.xml,pht010665.v2
8010,511.0,199,225,87.0,04/17/2017,./data/phs000816.v2.pht004342.v2.p1.X_Chromosome_Inactivation_Sample.var_report.xml,pht004342.v2
8012,717.0,0,0,717.0,07/14/2014,./data/phs000714.v1.pht003751.v1.p1.Spontaneous_Preterm_Birth_Sample.var_report.xml,pht003751.v1
8016,7.0,7,0,0.0,2019/03/25,./data/phs001777.v1.pht008857.v1.p1.SCO_Syndrome_Sample.var_report.xml,pht008857.v1
8017,9030.0,964,96,7970.0,2019/03/11,./data/phs000286.v6.pht008761.v1.p2.medcodesV1.var_report.xml,pht008761.v1
8018,7811.0,0,0,7811.0,2021/01/15,./data/phs000989.v4.pht005021.v4.p1.Cortical_Neurogenesis_Sample.var_report.xml,pht005021.v4
8021,13.0,6,7,0.0,2019/10/11,./data/phs001406.v1.pht007753.v1.p1.sleep_survey_ds.var_report.xml,pht007753.v1
8022,16.0,0,0,16.0,01/06/2015,./data/phs000811.v1.pht004399.v1.p1.Targeted_DNA_NGS_Sample.var_report.xml,pht004399.v1
8024,30.0,0,0,30.0,2018/10/22,./data/phs001674.v1.pht008468.v1.p1.BC_Paired_Tumor_Subject.var_report.xml,pht008468.v1
8025,51.0,23,28,0.0,2020/06/18,./data/phs001787.v1.pht009045.v1.p1.CRC_High_Risk_Families_Subject_Phenotypes.var_report.xml,pht009045.v1
8026,475.0,236,239,0.0,2018/04/23,./data/phs001219.v1.pht007860.v1.p1.LPD_Subject_Phenotypes.var_report.xml,pht007860.v1
8028,16.0,8,8,0.0,2020/06/18,./data/phs000280.v7.pht006443.v4.p1.INCps16.var_report.xml,pht006443.v4
8030,943.0,459,484,0.0,2021/07/29,./data/phs001599.v1.pht011434.v1.p1.TOPMed_WGS_Boston_Brazil_SCD_Sample.var_report.xml,pht011434.v1
8033,7.0,5,2,0.0,2021/07/16,./data/phs001602.v2.pht009979.v1.p1.TOPMed_WGS_ChildrensHS_GAP_Sample_Attributes.var_report.xml,pht009979.v1
8034,355.0,5,2,348.0,2020/03/19,./data/phs001979.v1.pht010000.v1.p1.Skin_SingleCell_Sample.var_report.xml,pht010000.v1
8035,1342.0,532,800,10.0,2021/05/20,./data/phs000972.v5.pht005680.v2.p1.TOPMed_WGS_Samoans_Adiposity_Sample.var_report.xml,pht005680.v2
8036,57.0,42,0,15.0,10/07/2016,./data/phs001223.v1.pht005800.v1.p1.AR_Prostate_Cancer_Sample.var_report.xml,pht005800.v1
8045,32.0,17,15,0.0,2018/10/11,./data/phs001706.v1.pht008455.v1.p1.MCD_Subject.var_report.xml,pht008455.v1
8046,219.0,0,0,219.0,2020/03/12,./data/phs001722.v1.pht009887.v1.p1.mCRC_Sample_Attributes.var_report.xml,pht009887.v1
8047,43.0,7,3,33.0,01/05/2017,./data/phs001260.v1.pht006051.v1.p1.Antibiotic_Resistance_Subject.var_report.xml,pht006051.v1
8048,2748.0,1298,1450,0.0,2021/09/23,./data/phs001468.v3.pht009553.v1.p1.TOPMed_WGS_REDSIII_Brazil_SCD_Sample.var_report.xml,pht009553.v1
8049,296.0,109,183,4.0,2021/07/22,./data/phs001605.v2.pht010082.v2.p1.TOPMed_WGS_CHIRAH_Sample_Attributes.var_report.xml,pht010082.v2
8051,175.0,66,71,38.0,2020/09/18,./data/phs002015.v1.pht010393.v1.p1.AREDS2_SAD.var_report.xml,pht010393.v1
8055,1.0,0,0,1.0,2020/02/13,./data/phs001975.v1.pht009881.v1.p1.SDV_iPSCs_Subject.var_report.xml,pht009881.v1
8059,177.0,27,31,119.0,2017/10/19,./data/phs001448.v1.pht007032.v1.p1.ESCC_Sub_Saharan_Sample_Attributes.var_report.xml,pht007032.v1
8061,1580.0,701,879,0.0,2018/06/14,./data/phs001238.v2.pht006654.v1.p1.GENOA_EuropeanAmerican_Phase1_FamilyHistory.var_report.xml,pht006654.v1
8063,31.0,3,1,27.0,2019/11/01,./data/phs001005.v2.pht005039.v2.p1.Neoantigens_Stage3_Melanoma_Sample.var_report.xml,pht005039.v2
8064,28820.0,13495,15325,0.0,2019/12/26,./data/phs001949.v1.pht009704.v1.p1.P3DT_Subject.var_report.xml,pht009704.v1
8065,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000562.v2.p3.simphen163.var_report.xml,pht000562.v2
8068,41.0,9,20,12.0,2020/08/05,./data/phs002052.v1.pht010319.v1.p1.mtDNA_Deletion_POLG_Sample.var_report.xml,pht010319.v1
8069,949.0,448,8,493.0,2018/02/28,./data/phs001001.v1.pht005654.v1.p1.MGH_AF_Sample.var_report.xml,pht005654.v1
8070,1076.0,698,378,0.0,2020/08/24,./data/phs001501.v1.pht007226.v1.p1.Race_Genetics_BetaBlocker_Sample.var_report.xml,pht007226.v1
8071,74.0,30,44,0.0,05/26/2016,./data/phs000886.v1.pht004650.v1.p1.Asthma_MZ_Twins_Sample_Attributes.var_report.xml,pht004650.v1
8072,17.0,10,7,0.0,2020/04/24,./data/phs001829.v1.pht010167.v1.p1.Rectal_Chemoradiation_Subject_Phenotypes.var_report.xml,pht010167.v1
8073,63.0,63,0,0.0,2021/08/20,./data/phs001939.v2.pht009664.v2.p1.CMI_MPCproject_Subject.var_report.xml,pht009664.v2
8075,517.0,215,300,2.0,2018/06/01,./data/phs001538.v1.pht008092.v1.p1.Registry_Manifest_1.var_report.xml,pht008092.v1
8076,403.0,0,0,403.0,2020/11/10,./data/phs002172.v1.pht010663.v1.p1.GMKF_Microtia_Hispanic_Sample.var_report.xml,pht010663.v1
8077,32.0,0,0,32.0,2020/02/05,./data/phs001957.v1.pht009838.v1.p1.DNA_Replication_Timing_Subject.var_report.xml,pht009838.v1
8078,4.0,0,4,0.0,2020/06/18,./data/phs000280.v7.pht004187.v2.p1.RTAWF42.var_report.xml,pht004187.v2
8080,13.0,13,0,0.0,08/27/2013,./data/phs000647.v1.pht003471.v1.p1.Hypoxia_Tolerance_Ethiopian_Highlanders_Subject_Phenotypes.var_report.xml,pht003471.v1
8081,22.0,0,11,11.0,2021/05/11,./data/phs002340.v1.pht010939.v1.p1.scAtlas_Gynecological_Malignancies_Sample_Attributes.var_report.xml,pht010939.v1
8083,550.0,93,85,372.0,2021/03/10,./data/phs001619.v3.pht008174.v3.p1.IRD_Subject.var_report.xml,pht008174.v3
8085,761.0,761,0,0.0,10/21/2015,./data/phs001002.v1.pht005042.v1.p1.CALGB90401_Prostate_Cancer_Subject.var_report.xml,pht005042.v1
8086,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000589.v2.p3.simphen190.var_report.xml,pht000589.v2
8089,109.0,0,0,109.0,09/04/2015,./data/phs000953.v1.pht004964.v1.p1.Microdissected_Pancreatic_Cancer_Subject.var_report.xml,pht004964.v1
8090,37.0,15,22,0.0,2018/05/17,./data/phs001596.v1.pht007966.v1.p1.Acral_Melanoma_Subject_Phenotypes.var_report.xml,pht007966.v1
8091,29.0,13,16,0.0,2018/07/23,./data/phs000742.v1.pht008117.v1.p1.7_10_Diagnostic_Interview_Old_Header.var_report.xml,pht008117.v1
8094,227.0,171,56,0.0,2018/04/16,./data/phs001326.v1.pht007829.v1.p1.demographics.var_report.xml,pht007829.v1
8095,788.0,681,87,20.0,2019/12/16,./data/phs000959.v1.pht009702.v1.p1.SCZ_Xhosa_Subject_Phenotypes.var_report.xml,pht009702.v1
8096,1602.0,843,758,1.0,2021/08/19,./data/phs001662.v2.pht010058.v1.p1.LTRC_R040_subject_diagnoses.var_report.xml,pht010058.v1
8097,106.0,47,36,23.0,2020/09/18,./data/phs002015.v1.pht010383.v1.p1.AREDS2_HAD.var_report.xml,pht010383.v1
8100,6.0,0,0,6.0,2018/03/21,./data/phs001529.v1.pht007368.v1.p1.scRNASeq_RA_Microfluidic_Subject.var_report.xml,pht007368.v1
8101,82.0,40,35,7.0,2018/10/22,./data/phs001550.v2.pht007506.v1.p1.Melanocytic_Neoplasms_Subject_Phenotypes.var_report.xml,pht007506.v1
8102,348.0,40,35,273.0,2018/10/22,./data/phs001550.v2.pht007505.v2.p1.Melanocytic_Neoplasms_Sample.var_report.xml,pht007505.v2
8103,932.0,932,0,0.0,06/29/2015,./data/phs000838.v1.pht004799.v1.p1.Ghana_Prostate_Study_Sample_Attributes.var_report.xml,pht004799.v1
8105,2.0,0,0,2.0,2019/10/07,./data/phs001351.v1.pht009411.v1.p1.Inherited_Neuropathy_Sample.var_report.xml,pht009411.v1
8110,5496.0,6,7,5483.0,2020/06/18,./data/phs000280.v7.pht006454.v1.p1.MSRCOD51.var_report.xml,pht006454.v1
8111,382.0,254,128,0.0,04/16/2014,./data/phs000249.v2.pht001879.v2.p1.Brain_QTL_Subject_Phenotypes.var_report.xml,pht001879.v2
8114,104.0,74,30,0.0,2020/09/18,./data/phs001087.v3.pht005760.v3.p1.UC_Subject_Phenotypes.var_report.xml,pht005760.v3
8115,10.0,0,0,10.0,03/28/2017,./data/phs001249.v1.pht006175.v1.p1.SCLC_Chemoresistance_Subject.var_report.xml,pht006175.v1
8116,37.0,19,18,0.0,2021/03/25,./data/phs002235.v1.pht010954.v1.p1.GMbC_Microbiome_Subject.var_report.xml,pht010954.v1
8117,2322.0,871,349,1102.0,03/16/2016,./data/phs001000.v1.pht005030.v1.p1.MIGen_Leicester_Subject_Phenotypes.var_report.xml,pht005030.v1
8119,630.0,348,91,191.0,06/03/2015,./data/phs000863.v1.pht004744.v1.p1.RCC_AA_Subject_Phenotypes.var_report.xml,pht004744.v1
8121,3234.0,1352,1875,7.0,02/08/2016,./data/phs000949.v1.pht005222.v1.p1.CIDR_Facial_Variation_Subject.var_report.xml,pht005222.v1
8124,73409.0,7,6968,66434.0,2020/06/18,./data/phs000280.v7.pht004046.v5.p1.CCELPS16.var_report.xml,pht004046.v5
8126,48.0,32,8,8.0,2020/12/16,./data/phs001981.v1.pht010702.v1.p1.Brain_AUD_Sample_Attributes.var_report.xml,pht010702.v1
8128,279.0,72,85,122.0,07/09/2015,./data/phs000564.v2.pht003059.v2.p1.WGS_NICU_Subject_Phenotypes.var_report.xml,pht003059.v2
8129,4.0,0,0,4.0,07/21/2015,./data/phs000938.v1.pht004784.v1.p1.WES_HybCapture_vs_Amplicon_Sample.var_report.xml,pht004784.v1
8130,4.0,2,2,0.0,10/24/2012,./data/phs000542.v1.pht003017.v1.p1.Mendelian_Neonatal_Diabetes_Subject_Phenotypes.var_report.xml,pht003017.v1
8134,169.0,92,77,0.0,2019/09/19,./data/phs001879.v1.pht009455.v1.p1.Kidney_Transplant_Recipients_Subject.var_report.xml,pht009455.v1
8135,59.0,34,25,0.0,03/10/2015,./data/phs000516.v2.pht002830.v2.p1.Pancreatic_Ductal_Adenocarcinoma_Subject_Phenotypes.var_report.xml,pht002830.v2
8136,5367.0,0,5367,0.0,05/26/2015,./data/phs000851.v1.pht004683.v1.p1.Breast_Cancer_AA_Sample.var_report.xml,pht004683.v1
8141,1004.0,524,480,0.0,2020/06/18,./data/phs000280.v7.pht004069.v2.p1.DTIB.var_report.xml,pht004069.v2
8143,6.0,3,3,0.0,01/26/2015,./data/phs000837.v1.pht004440.v1.p1.22q11DS_Sample.var_report.xml,pht004440.v1
8144,5168.0,5167,1,0.0,2020/06/18,./data/phs000280.v7.pht004212.v2.p1.UBMDWM02.var_report.xml,pht004212.v2
8145,29.0,0,0,29.0,04/24/2014,./data/phs000709.v1.pht003814.v1.p1.Fibrolamellar_Hepatocellular_Carcinoma_Sample_Attributes.var_report.xml,pht003814.v1
8146,7.0,5,2,0.0,05/02/2014,./data/phs000739.v1.pht003827.v1.p1.Ameloblastoma_Mutations_Subject_Phenotypes.var_report.xml,pht003827.v1
8148,96.0,30,66,0.0,2021/01/15,./data/phs002240.v1.pht010861.v1.p1.Sex_Differences_Placentas_Subject.var_report.xml,pht010861.v1
8150,29.0,0,29,0.0,2019/12/12,./data/phs001883.v1.pht009682.v1.p1.S0800_BC_Subject_Phenotypes.var_report.xml,pht009682.v1
8152,2.0,1,1,0.0,2021/06/07,./data/phs002440.v1.pht011284.v1.p1.ALS_NMJ_Subject_Phenotypes.var_report.xml,pht011284.v1
8154,160.0,134,26,0.0,2021/09/24,./data/phs002346.v1.pht011576.v1.p1.EAGLE_Immune_Related_Subject_Phenotypes.var_report.xml,pht011576.v1
8155,9269.0,5,15,9249.0,2017/11/01,./data/phs000833.v7.pht004359.v7.p1.SCAPT_allCenters_Sample.var_report.xml,pht004359.v7
8156,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000505.v2.p3.simphen106.var_report.xml,pht000505.v2
8159,92.0,69,23,0.0,04/14/2014,./data/phs000370.v2.pht002383.v1.p1.Head_Neck_Squamous_Cell_Carcinoma_Subject_Phenotypes.var_report.xml,pht002383.v1
8160,183.0,23,12,148.0,2018/12/06,./data/phs001688.v1.pht008593.v1.p1.Psoriasis_Secukinumab_Sample_Attributes.var_report.xml,pht008593.v1
8163,1.0,0,1,0.0,09/27/2010,./data/phs000245.v1.pht001915.v1.p1.Triple_Negative_Breast_Cancer_Subject_Phenotypes.var_report_2010_09_27.xml,pht001915.v1
8164,4658.0,0,4658,0.0,05/09/2016,./data/phs001043.v1.pht005314.v1.p1.Adjuvant_Aromatase_Inhibitors_Breast_Cancer_Sample.var_report.xml,pht005314.v1
8166,1.0,1,0,0.0,2021/07/21,./data/phs002471.v1.pht011412.v1.p1.AATD_iPSCs_Subject_Phenotypes.var_report.xml,pht011412.v1
8167,98.0,0,0,98.0,09/08/2016,./data/phs000893.v1.pht005503.v1.p1.Endometrial_Cancer_E2C2_EXOME_Subject_Phenotypes.var_report.xml,pht005503.v1
8168,3357.0,781,941,1635.0,2019/11/27,./data/phs001177.v2.pht005666.v2.p1.Familial_Melanoma_Subject_Phenotypes.var_report.xml,pht005666.v2
8170,922.0,94,87,741.0,2020/09/03,./data/phs001903.v1.pht009893.v1.p1.OncoArray_CRC_Sample.var_report.xml,pht009893.v1
8171,1578.0,935,633,10.0,2020/07/21,./data/phs001011.v2.pht005532.v1.p1.eMERGE_CCHMC_IIIA_Subject_Phenotypes.var_report.xml,pht005532.v1
8172,764.0,406,357,1.0,06/09/2015,./data/phs000718.v1.pht003838.v1.p1.T21NDJ_Subject.var_report.xml,pht003838.v1
8173,197.0,138,59,0.0,08/29/2016,./data/phs001199.v1.pht005704.v1.p1.TIGER_LC_OncoVar_Subject.var_report.xml,pht005704.v1
8175,9924.0,90,822,9012.0,2020/08/05,./data/phs001856.v1.pht009598.v1.p1.CORECT_Axiom_Sample.var_report.xml,pht009598.v1
8176,440.0,115,135,190.0,03/15/2016,./data/phs001074.v1.pht005343.v1.p1.GeneSTAR_Platelet_Aggregation_iPS_MKs_Sample_Attributes.var_report.xml,pht005343.v1
8177,58.0,0,58,0.0,2021/06/02,./data/phs002419.v1.pht011264.v1.p1.BC_Subject_Phenotypes.var_report.xml,pht011264.v1
8179,433.0,33,125,275.0,2020/12/15,./data/phs001404.v1.pht010789.v1.p1.GBC_Sample_Attributes.var_report.xml,pht010789.v1
8180,5.0,2,3,0.0,2019/03/21,./data/phs001235.v1.pht008447.v1.p1.MDA5_Deficiency_Sample.var_report.xml,pht008447.v1
8181,5467.0,2720,2747,0.0,2021/06/10,./data/phs001387.v3.pht008967.v2.p1.TOPMed_WGS_THRV_Subject.var_report.xml,pht008967.v2
8182,239.0,137,102,0.0,2021/03/23,./data/phs001122.v1.pht008640.v1.p1.Neonatal_Brain_Subject_Phenotypes.var_report.xml,pht008640.v1
8183,2755.0,0,2755,0.0,2020/06/18,./data/phs000280.v7.pht004221.v2.p1.UBMFWF02.var_report.xml,pht004221.v2
8185,37.0,2,5,30.0,2018/09/19,./data/phs001581.v1.pht008382.v1.p1.HNSCC_Cell_Lines_Sample.var_report.xml,pht008382.v1
8186,13.0,0,13,0.0,09/29/2015,./data/phs000892.v2.pht004630.v2.p2.CPTAC_OvarianSubjectClinicalPhenotypes.var_report.xml,pht004630.v2
8189,124.0,18,47,59.0,2020/12/18,./data/phs001073.v2.pht005956.v2.p1.Epigenetics_Malnutrition_Sample_Attributes.var_report.xml,pht005956.v2
8191,7036.0,3272,703,3061.0,2019/08/10,./data/phs001208.v2.pht008657.v1.p1.COGA_SmokeScreen_Subject_Phenotypes.var_report.xml,pht008657.v1
8195,26.0,8,4,14.0,2018/04/30,./data/phs001322.v2.pht006332.v2.p1.ALS4_Sample_Attributes.var_report.xml,pht006332.v2
8199,5137.0,6,7,5124.0,2020/06/18,./data/phs000280.v7.pht006462.v1.p1.PEX.var_report.xml,pht006462.v1
8205,724.0,419,48,257.0,2020/04/15,./data/phs001894.v1.pht009522.v1.p1.CCDG_HMCA_Pedigree.var_report.xml,pht009522.v1
8206,17.0,1,5,11.0,2020/11/19,./data/phs002286.v1.pht010634.v1.p1.HPV16_E7_Sample.var_report.xml,pht010634.v1
8208,14940.0,6784,8156,0.0,2020/06/18,./data/phs000280.v7.pht004091.v2.p1.FTRA02.var_report.xml,pht004091.v2
8211,51.0,8,8,35.0,2021/03/11,./data/phs001818.v3.pht009021.v3.p1.sc_GI_Cancer_Sample.var_report.xml,pht009021.v3
8214,33.0,7,5,21.0,2018/11/15,./data/phs001418.v1.pht007235.v1.p1.CD_Subject.var_report.xml,pht007235.v1
8216,580.0,353,40,187.0,2019/08/01,./data/phs001740.v1.pht008624.v1.p1.CCDG_SAGE_Sample_Attributes.var_report.xml,pht008624.v1
8219,12105.0,6,6661,5438.0,2020/06/18,./data/phs000280.v7.pht004093.v2.p1.FTRC04_02.var_report.xml,pht004093.v2
8222,642.0,290,352,0.0,2021/09/29,./data/phs001608.v2.pht011585.v1.p1.OMG_SCD_medicationData.var_report.xml,pht011585.v1
8224,250.0,112,138,0.0,09/03/2014,./data/phs000750.v1.pht003935.v1.p1.GOAL_Sample.var_report.xml,pht003935.v1
8225,283.0,87,192,4.0,2020/03/19,./data/phs001990.v1.pht010019.v1.p1.Aneurysmal_SAH_Subject_Phenotypes.var_report.xml,pht010019.v1
8226,24.0,7,6,11.0,03/24/2015,./data/phs000872.v1.pht004572.v1.p1.Autism_Postmortem_Brain_Subject.var_report.xml,pht004572.v1
8227,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000570.v2.p3.simphen171.var_report.xml,pht000570.v2
8228,4.0,3,1,0.0,08/04/2015,./data/phs000926.v1.pht004868.v1.p1.Crohn_Disease_Childhood_Onset_Sample_Attributes.var_report.xml,pht004868.v1
8230,57.0,42,15,0.0,03/31/2016,./data/phs001072.v1.pht005356.v1.p1.Relapsed_Pediatric_ALL_Subject_Phenotypes.var_report.xml,pht005356.v1
8233,101.0,44,57,0.0,2018/02/27,./data/phs001539.v1.pht007523.v1.p1.MAGNet_Subject_Phenotypes.var_report.xml,pht007523.v1
8234,6178.0,2986,3192,0.0,2021/05/07,./data/phs001327.v2.pht011189.v1.p1.particip.var_report.xml,pht011189.v1
8237,6.0,1,5,0.0,09/28/2012,./data/phs000549.v1.pht002992.v1.p1.AML_Clonal_Evolution_Subject_Phenotypes.var_report.xml,pht002992.v1
8241,306.0,9,77,220.0,2017/10/02,./data/phs000962.v1.pht006965.v1.p1.CIDR_Brain_Growth_Children_Pedigree.var_report.xml,pht006965.v1
8242,2.0,1,1,0.0,2018/06/07,./data/phs001479.v1.pht008101.v1.p1.STAT5B_Pedigree.var_report.xml,pht008101.v1
8244,1254.0,132,0,1122.0,2021/09/16,./data/phs001813.v2.pht009036.v2.p1.PC_Integrative_Tissue_Analysis_Sample.var_report.xml,pht009036.v2
8246,2011.0,673,1338,0.0,2018/06/30,./data/phs001620.v1.pht008182.v1.p1.GUARDD_AA_Sample_Attributes.var_report.xml,pht008182.v1
8248,9.0,4,5,0.0,2020/06/18,./data/phs000280.v7.pht006487.v1.p1.UPR.var_report.xml,pht006487.v1
8251,1602.0,843,758,1.0,2021/08/19,./data/phs001662.v2.pht010060.v1.p1.LTRC_R040_subject_medical_history.var_report.xml,pht010060.v1
8252,126.0,1,6,119.0,2019/03/08,./data/phs001759.v1.pht008710.v1.p1.SAH_Sample_Attributes.var_report.xml,pht008710.v1
8253,447.0,241,206,0.0,09/29/2016,./data/phs001216.v1.pht005788.v1.p1.Asthma_Puerto_Rican_Children_Sample_Attributes.var_report.xml,pht005788.v1
8254,1812.0,925,887,0.0,2020/12/18,./data/phs002059.v1.pht010426.v1.p1.SubjectDiagnosisDS.var_report.xml,pht010426.v1
8255,9225.0,894,515,7816.0,2021/04/07,./data/phs001349.v2.pht010328.v1.p1.TGCT_Sample.var_report.xml,pht010328.v1
8256,990.0,489,501,0.0,2017/12/04,./data/phs001419.v1.pht007087.v1.p1.demographics.var_report.xml,pht007087.v1
8257,6443.0,2943,3500,0.0,04/29/2016,./data/phs000128.v3.pht000411.v2.p3.simphen012.var_report.xml,pht000411.v2
8259,1254.0,132,0,1122.0,2021/09/16,./data/phs001813.v2.pht009039.v2.p1.PC_Integrative_Tissue_Analysis_Sample_Attributes.var_report.xml,pht009039.v2
8263,12.0,1,1,10.0,08/21/2015,./data/phs000626.v1.pht003433.v1.p1.CD4_Tcells_Healthy_Humans_Sample_Attributes.var_report.xml,pht003433.v1
8264,678.0,346,332,0.0,2018/03/20,./data/phs001498.v1.pht007322.v1.p1.INSIGHT_Microbiome_Subject.var_report.xml,pht007322.v1
8265,13.0,6,7,0.0,11/15/2012,./data/phs000405.v1.pht002610.v1.p1.Mendelian_Malignant_Hyperthermia_Subject_Phenotypes.var_report.xml,pht002610.v1
